order_id,item_id,menu_item_id,restaurant_id,quantity,unit_price,item_discount,line_total
ORD202501012076,ITEM002,MENU16617_4605,REST16617,1,177.56,38.43,139.13
ORD202501012076,ITEM003,MENU16617_3330,REST16617,3,109.97,71.41,258.5
ORD202501016484,ITEM001,MENU06435_6639,REST06435,1,247.75,0,247.75
ORD202501016484,ITEM002,MENU06435_6102,REST06435,1,317.34,0,317.34
ORD202501016484,ITEM003,MENU06435_3743,REST06435,1,334.91,0,334.91
ORD202501022161,ITEM001,MENU17369_7284,REST17369,2,65.5,26.46,104.53
ORD202501022161,ITEM002,MENU17369_7317,REST17369,1,85.38,17.24,68.14
ORD202501020981,ITEM001,MENU03597_0337,REST03597,2,44.34,0,88.68
ORD202501020981,ITEM002,MENU03597_4151,REST03597,3,25.22,0,75.66
ORD202501020981,ITEM003,MENU03597_2575,REST03597,3,33.45,0,100.35
ORD202501020232,ITEM001,MENU16960_7183,REST16960,1,739.46,109.09,630.37
ORD202501007706,ITEM001,MENU12714_0461,REST12714,2,160.26,0,320.51
ORD202501007706,ITEM002,MENU12714_0713,REST12714,1,276.54,0,276.54
ORD202501016079,ITEM001,MENU12895_0037,REST12895,2,44.73,0,89.46
ORD202501016079,ITEM002,MENU12895_3281,REST12895,3,52.95,0,158.84
ORD202501002334,ITEM001,MENU02029_9261,REST02029,1,414.16,32.08,382.08
ORD202501005218,ITEM001,MENU00944_7544,REST00944,2,120.74,0,241.48
ORD202501011109,ITEM001,MENU16131_9264,REST16131,1,302.48,0,302.48
ORD202501010879,ITEM001,MENU10706_0057,REST10706,2,66.99,0,133.98
ORD202501010879,ITEM002,MENU10706_4092,REST10706,1,127.58,0,127.58
ORD202501010879,ITEM003,MENU10706_1780,REST10706,1,139.6,0,139.61
ORD202501008154,ITEM001,MENU12595_5447,REST12595,2,105.52,40.49,170.56
ORD202501008154,ITEM002,MENU12595_9171,REST12595,1,38.37,7.36,31.01
ORD202501008154,ITEM003,MENU12595_1664,REST12595,1,73.16,14.04,59.12
ORD202501000581,ITEM001,MENU09669_5057,REST09669,2,114.02,21.92,206.12
ORD202501009469,ITEM001,MENU05608_4297,REST05608,3,194.78,0,584.34
ORD202501002299,ITEM001,MENU04948_9550,REST04948,3,104.32,0,312.97
ORD202501002299,ITEM002,MENU04948_7034,REST04948,1,156.3,0,156.3
ORD202501011626,ITEM001,MENU18862_8340,REST18862,1,51.36,4.94,46.42
ORD202501011626,ITEM002,MENU18862_7997,REST18862,1,45.21,4.35,40.86
ORD202501011626,ITEM003,MENU18862_3670,REST18862,2,44.78,8.63,80.92
ORD202501011626,ITEM004,MENU18862_6201,REST18862,1,40.77,3.92,36.85
ORD202501015210,ITEM001,MENU15774_7482,REST15774,1,331.67,0,331.67
ORD202501006474,ITEM001,MENU08483_6384,REST08483,1,152.31,37.56,114.75
ORD202501006474,ITEM002,MENU08483_5140,REST08483,1,206.47,50.92,155.55
ORD202501007967,ITEM001,MENU14517_3678,REST14517,3,110.9,0,332.69
ORD202501020747,ITEM001,MENU19191_2430,REST19191,2,108.04,0,216.09
ORD202501000775,ITEM001,MENU12705_2347,REST12705,3,20.45,14.75,46.6
ORD202501000775,ITEM002,MENU12705_7623,REST12705,3,27.82,20.06,63.4
ORD202501000775,ITEM003,MENU12705_1151,REST12705,2,11.56,5.56,17.56
ORD202501020791,ITEM001,MENU14706_1670,REST14706,2,27.62,4.86,50.38
ORD202501020791,ITEM002,MENU14706_0819,REST14706,2,75,13.2,136.8
ORD202501020791,ITEM003,MENU14706_8039,REST14706,2,80.1,14.1,146.11
ORD202501017065,ITEM001,MENU11391_9526,REST11391,2,99.78,0,199.56
ORD202501017065,ITEM002,MENU11391_8081,REST11391,3,34.7,0,104.1
ORD202501005410,ITEM001,MENU16314_4719,REST16314,1,43.88,0,43.88
ORD202501005410,ITEM002,MENU16314_0496,REST16314,3,44.3,0,132.9
ORD202501005410,ITEM003,MENU16314_7140,REST16314,2,54.01,0,108.02
ORD202501009659,ITEM001,MENU01711_1108,REST01711,2,108.7,0,217.41
ORD202501009659,ITEM002,MENU01711_5663,REST01711,2,64.83,0,129.66
ORD202501017372,ITEM001,MENU05663_7911,REST05663,1,226.14,0,226.14
ORD202501017372,ITEM002,MENU05663_9455,REST05663,2,108.65,0,217.3
ORD202501001190,ITEM001,MENU03360_3959,REST03360,2,199.64,0,399.29
ORD202501011304,ITEM001,MENU08188_2791,REST08188,2,60,0,120
ORD202501003551,ITEM001,MENU03183_8682,REST03183,1,380.41,77.18,303.23
ORD202501013083,ITEM001,MENU19251_6519,REST19251,3,130.02,87.13,302.93
ORD202501018064,ITEM001,MENU15059_3781,REST15059,1,243.24,0,243.24
ORD202501018064,ITEM002,MENU15059_8090,REST15059,1,290.71,0,290.71
ORD202501018388,ITEM001,MENU00625_4739,REST00625,3,55.01,0,165.03
ORD202501018388,ITEM002,MENU00625_7367,REST00625,3,52.06,0,156.18
ORD202501018388,ITEM003,MENU00625_5799,REST00625,3,54.74,0,164.22
ORD202501019536,ITEM001,MENU00654_8947,REST00654,2,81.91,0,163.82
ORD202501019536,ITEM002,MENU00654_0856,REST00654,3,72.11,0,216.34
ORD202501009800,ITEM001,MENU14107_7439,REST14107,1,218.33,0,218.33
ORD202501009800,ITEM002,MENU14107_2541,REST14107,1,211.1,0,211.1
ORD202501000487,ITEM001,MENU16853_0525,REST16853,2,60.94,0,121.88
ORD202501000487,ITEM002,MENU16853_3883,REST16853,2,57.73,0,115.46
ORD202501000487,ITEM003,MENU16853_3773,REST16853,1,116.76,0,116.76
ORD202501000487,ITEM004,MENU16853_6559,REST16853,2,112.94,0,225.88
ORD202501023655,ITEM001,MENU13439_8495,REST13439,2,170.35,48.81,291.89
ORD202501015208,ITEM001,MENU10565_0932,REST10565,2,95.96,0,191.93
ORD202501015208,ITEM002,MENU10565_7904,REST10565,1,54.63,0,54.63
ORD202501024134,ITEM001,MENU10220_4773,REST10220,1,26.1,1.41,24.69
ORD202501024134,ITEM002,MENU10220_8679,REST10220,1,37.27,2.02,35.25
ORD202501024134,ITEM003,MENU10220_3151,REST10220,3,38.46,6.25,109.12
ORD202501020477,ITEM001,MENU11443_9522,REST11443,3,39.41,0,118.23
ORD202501020477,ITEM002,MENU11443_9917,REST11443,3,49.72,0,149.16
ORD202501020477,ITEM003,MENU11443_2013,REST11443,3,25.18,0,75.54
ORD202501020477,ITEM004,MENU11443_1030,REST11443,3,54.53,0,163.59
ORD202501012209,ITEM001,MENU17542_9570,REST17542,2,40.57,7.95,73.19
ORD202501012209,ITEM002,MENU17542_0198,REST17542,3,67.48,19.84,182.6
ORD202501023481,ITEM001,MENU05623_4609,REST05623,3,53.68,0,161.04
ORD202501023481,ITEM002,MENU05623_2283,REST05623,3,45.46,0,136.38
ORD202501015956,ITEM001,MENU00962_6764,REST00962,3,132.14,81.98,314.43
ORD202501015956,ITEM002,MENU00962_8846,REST00962,2,43.86,18.14,69.58
ORD202501003158,ITEM001,MENU14355_9163,REST14355,3,56.88,0,170.63
ORD202501003158,ITEM002,MENU14355_2815,REST14355,2,71.44,0,142.88
ORD202501003158,ITEM003,MENU14355_8402,REST14355,1,35.55,0,35.55
ORD202501023452,ITEM001,MENU17484_4045,REST17484,3,47.52,10.27,132.29
ORD202501023452,ITEM002,MENU17484_7957,REST17484,3,25.79,5.57,71.8
ORD202501023452,ITEM003,MENU17484_5546,REST17484,3,53.72,11.61,149.54
ORD202501023452,ITEM004,MENU17484_6334,REST17484,2,41.58,5.99,77.17
ORD202501024575,ITEM001,MENU15533_7173,REST15533,2,134.15,17.94,250.36
ORD202501024575,ITEM002,MENU15533_1903,REST15533,1,128.11,8.57,119.54
ORD202501010482,ITEM001,MENU01496_7791,REST01496,1,336.22,34.39,301.83
ORD202501020065,ITEM001,MENU08995_1289,REST08995,2,215.73,68.42,363.04
ORD202501024855,ITEM001,MENU09635_9504,REST09635,1,24.06,0,24.06
ORD202501024855,ITEM002,MENU09635_6208,REST09635,3,41.52,0,124.56
ORD202501024855,ITEM003,MENU09635_6791,REST09635,2,43.51,0,87.02
ORD202501019863,ITEM001,MENU03762_9049,REST03762,1,411.75,0,411.75
ORD202501014437,ITEM001,MENU18630_5542,REST18630,1,163.47,18.27,145.2
ORD202501014437,ITEM002,MENU18630_2988,REST18630,3,84.29,28.25,224.62
ORD202501022428,ITEM001,MENU19688_1776,REST19688,3,81.2,0,243.6
ORD202501022428,ITEM002,MENU19688_3024,REST19688,1,70.89,0,70.89
ORD202501018848,ITEM001,MENU15431_9408,REST15431,3,37.06,0,111.18
ORD202501018848,ITEM002,MENU15431_3632,REST15431,2,63.32,0,126.65
ORD202501019649,ITEM001,MENU12147_6087,REST12147,2,175.2,0,350.41
ORD202501024161,ITEM001,MENU07766_1293,REST07766,1,123.36,15.55,107.81
ORD202501024161,ITEM002,MENU07766_6160,REST07766,3,126.75,47.94,332.3
ORD202501005137,ITEM001,MENU18933_4458,REST18933,3,48.71,0,146.13
ORD202501005137,ITEM002,MENU18933_1700,REST18933,1,37.56,0,37.56
ORD202501005137,ITEM003,MENU18933_3532,REST18933,2,38.83,0,77.66
ORD202501005137,ITEM004,MENU18933_1554,REST18933,3,18.2,0,54.6
ORD202501005137,ITEM005,MENU18933_7438,REST18933,3,31.39,0,94.17
ORD202501018674,ITEM001,MENU13342_6601,REST13342,2,46.53,0,93.06
ORD202501018674,ITEM002,MENU13342_6065,REST13342,3,82.23,0,246.68
ORD202501012934,ITEM001,MENU05567_2214,REST05567,2,114.64,27.32,201.96
ORD202501012934,ITEM002,MENU05567_1474,REST05567,3,61.9,22.13,163.57
ORD202501012934,ITEM003,MENU05567_0498,REST05567,1,79.34,9.45,69.89
ORD202501001468,ITEM001,MENU08453_6437,REST08453,1,420.07,100.58,319.49
ORD202501001468,ITEM002,MENU08453_0764,REST08453,1,183.16,43.86,139.3
ORD202501001468,ITEM003,MENU08453_0536,REST08453,1,296.77,71.06,225.71
ORD202501019494,ITEM001,MENU17701_1202,REST17701,1,49.52,5.66,43.86
ORD202501019494,ITEM002,MENU17701_9482,REST17701,3,29.55,10.13,78.51
ORD202501019494,ITEM003,MENU17701_6747,REST17701,2,32.17,7.36,56.98
ORD202501019494,ITEM004,MENU17701_9835,REST17701,1,57.78,6.6,51.18
ORD202501011483,ITEM001,MENU17251_0361,REST17251,1,33.73,0,33.73
ORD202501011483,ITEM002,MENU17251_4155,REST17251,3,67.57,0,202.72
ORD202501003278,ITEM001,MENU11103_1274,REST11103,1,115.14,22.73,92.41
ORD202501003278,ITEM002,MENU11103_2883,REST11103,1,116.22,22.94,93.28
ORD202501010638,ITEM001,MENU16564_4173,REST16564,3,67.2,14.5,187.09
ORD202501010638,ITEM002,MENU16564_2395,REST16564,3,50.65,10.93,141.02
ORD202501022231,ITEM001,MENU14187_7196,REST14187,3,36.2,0,108.6
ORD202501022231,ITEM002,MENU14187_3883,REST14187,2,31.62,0,63.24
ORD202501022231,ITEM003,MENU14187_2062,REST14187,3,47.52,0,142.55
ORD202501022231,ITEM004,MENU14187_6352,REST14187,1,49.03,0,49.03
ORD202501001188,ITEM001,MENU08124_2543,REST08124,1,18.62,0,18.62
ORD202501001188,ITEM002,MENU08124_8137,REST08124,3,20.8,0,62.4
ORD202501001188,ITEM003,MENU08124_2790,REST08124,1,43.16,0,43.16
ORD202501001188,ITEM004,MENU08124_5242,REST08124,3,43.41,0,130.22
ORD202501001188,ITEM005,MENU08124_0042,REST08124,3,31.75,0,95.25
ORD202501018445,ITEM001,MENU11302_1676,REST11302,1,51.41,9.8,41.61
ORD202501018445,ITEM002,MENU11302_9320,REST11302,3,39.99,22.86,97.12
ORD202501018445,ITEM003,MENU11302_7886,REST11302,2,50.99,19.44,82.54
ORD202501009199,ITEM001,MENU00604_1435,REST00604,2,126.8,0,253.59
ORD202501009199,ITEM002,MENU00604_6317,REST00604,1,91.9,0,91.9
ORD202501003021,ITEM001,MENU02530_4595,REST02530,3,26.55,0,79.65
ORD202501003021,ITEM002,MENU02530_7334,REST02530,3,52.06,0,156.19
ORD202501003021,ITEM003,MENU02530_4536,REST02530,2,58.54,0,117.08
ORD202501011749,ITEM001,MENU18456_9608,REST18456,3,75.66,52.65,174.33
ORD202501011749,ITEM002,MENU18456_7142,REST18456,1,113.69,26.37,87.32
ORD202501012570,ITEM001,MENU13133_9218,REST13133,2,178.3,70.3,286.29
ORD202501006309,ITEM001,MENU01930_7111,REST01930,3,54.54,0,163.63
ORD202501006309,ITEM002,MENU01930_6071,REST01930,1,34.05,0,34.05
ORD202501012618,ITEM001,MENU01618_6788,REST01618,3,75.46,55.45,170.93
ORD202501005309,ITEM001,MENU13447_3048,REST13447,2,167.24,0,334.47
ORD202501001378,ITEM001,MENU02461_0682,REST02461,1,93.6,0,93.6
ORD202501001378,ITEM002,MENU02461_6078,REST02461,3,52.85,0,158.55
ORD202501018433,ITEM001,MENU09844_0792,REST09844,3,88.16,60.99,203.48
ORD202501018433,ITEM002,MENU09844_2685,REST09844,1,36.5,8.42,28.08
ORD202501020961,ITEM001,MENU08380_6328,REST08380,2,76.53,12.53,140.52
ORD202501020961,ITEM002,MENU08380_6318,REST08380,1,69.81,5.71,64.1
ORD202501008742,ITEM001,MENU00124_6852,REST00124,3,103.71,65.9,245.24
ORD202501014461,ITEM001,MENU10000_1170,REST10000,2,187.02,37.22,336.83
ORD202501024395,ITEM001,MENU00866_8119,REST00866,2,295.52,0,591.05
ORD202501004937,ITEM001,MENU15323_9954,REST15323,1,86.12,0,86.12
ORD202501004937,ITEM002,MENU15323_6309,REST15323,3,72.96,0,218.89
ORD202501015560,ITEM001,MENU04240_0211,REST04240,2,64.93,24.49,105.37
ORD202501015560,ITEM002,MENU04240_7339,REST04240,3,65.37,36.98,159.14
ORD202501014864,ITEM001,MENU08376_4560,REST08376,2,297.3,0,594.59
ORD202501023529,ITEM001,MENU10196_2159,REST10196,1,105.77,0,105.77
ORD202501023529,ITEM002,MENU10196_2247,REST10196,2,90.65,0,181.3
ORD202501024755,ITEM001,MENU17155_6785,REST17155,1,49.04,8.22,40.82
ORD202501024755,ITEM002,MENU17155_2560,REST17155,1,49.24,8.25,40.99
ORD202501024755,ITEM003,MENU17155_9577,REST17155,3,60.64,30.5,151.42
ORD202501024523,ITEM001,MENU14391_0260,REST14391,3,146.06,72.96,365.22
ORD202501023692,ITEM001,MENU03278_3078,REST03278,2,79.98,0,159.96
ORD202501023692,ITEM002,MENU03278_6779,REST03278,2,92.99,0,185.98
ORD202501016549,ITEM001,MENU14936_9799,REST14936,2,104.06,0,208.12
ORD202501016549,ITEM002,MENU14936_7411,REST14936,2,92.64,0,185.28
ORD202501016386,ITEM001,MENU11599_8154,REST11599,1,46.11,0,46.11
ORD202501016386,ITEM002,MENU11599_2239,REST11599,2,68.95,0,137.9
ORD202501016386,ITEM003,MENU11599_1339,REST11599,3,53.58,0,160.75
ORD202501000276,ITEM001,MENU08963_6210,REST08963,1,222.11,37.48,184.63
ORD202501010376,ITEM001,MENU15131_0107,REST15131,2,91.05,0,182.09
ORD202501010376,ITEM002,MENU15131_3928,REST15131,2,40.2,0,80.4
ORD202501010376,ITEM003,MENU15131_3097,REST15131,2,63.47,0,126.94
ORD202501010376,ITEM004,MENU15131_2990,REST15131,3,31.51,0,94.53
ORD202501010376,ITEM005,MENU15131_4403,REST15131,1,28.66,0,28.66
ORD202501006512,ITEM001,MENU12161_6677,REST12161,1,328.99,0,328.99
ORD202501014728,ITEM001,MENU03302_3917,REST03302,2,87.84,0,175.68
ORD202501014728,ITEM002,MENU03302_9668,REST03302,2,112.75,0,225.49
ORD202501000084,ITEM001,MENU10187_4849,REST10187,2,98.53,0,197.06
ORD202501000084,ITEM002,MENU10187_5536,REST10187,1,89.51,0,89.51
ORD202501024137,ITEM001,MENU08683_5699,REST08683,1,137.44,0,137.44
ORD202501024137,ITEM002,MENU08683_9392,REST08683,3,94.53,0,283.58
ORD202501002222,ITEM001,MENU18525_4061,REST18525,3,138.9,0,416.69
ORD202501015010,ITEM001,MENU08594_3653,REST08594,1,154.2,11.16,143.04
ORD202501015010,ITEM002,MENU08594_0091,REST08594,1,184.13,13.34,170.79
ORD202501015010,ITEM003,MENU08594_7226,REST08594,1,106.01,7.67,98.34
ORD202501015010,ITEM004,MENU08594_1430,REST08594,1,112.52,8.14,104.38
ORD202501023916,ITEM001,MENU17141_5983,REST17141,1,238.34,40.57,197.77
ORD202501003625,ITEM001,MENU07413_6972,REST07413,1,86.65,0,86.65
ORD202501003625,ITEM002,MENU07413_5828,REST07413,1,91.31,0,91.31
ORD202501003625,ITEM003,MENU07413_0083,REST07413,2,119.23,0,238.46
ORD202501015977,ITEM001,MENU18168_0538,REST18168,3,158.69,0,476.07
ORD202501015977,ITEM002,MENU18168_5571,REST18168,2,55.39,0,110.78
ORD202501003533,ITEM001,MENU07138_8384,REST07138,1,142.32,16.04,126.28
ORD202501003533,ITEM002,MENU07138_2615,REST07138,2,80.6,18.17,143.04
ORD202501002682,ITEM001,MENU17421_7333,REST17421,1,202.89,0,202.89
ORD202501002682,ITEM002,MENU17421_1549,REST17421,1,134.01,0,134.01
ORD202501003853,ITEM001,MENU00805_0910,REST00805,3,72.25,0,216.75
ORD202501003853,ITEM002,MENU00805_9671,REST00805,1,99.81,0,99.81
ORD202501007365,ITEM001,MENU02191_3603,REST02191,3,68.11,0,204.33
ORD202501007365,ITEM002,MENU02191_3619,REST02191,2,60.25,0,120.5
ORD202501004582,ITEM001,MENU03147_5717,REST03147,1,442.17,88.63,353.54
ORD202501017601,ITEM001,MENU19731_1978,REST19731,1,157.57,10.13,147.44
ORD202501017601,ITEM002,MENU19731_9128,REST19731,1,231.75,14.89,216.86
ORD202501009943,ITEM001,MENU01426_6846,REST01426,2,168,0,336
ORD202501012734,ITEM001,MENU12361_7597,REST12361,3,149.55,0,448.64
ORD202501007104,ITEM001,MENU19991_7878,REST19991,3,18.32,10.77,44.19
ORD202501007104,ITEM002,MENU19991_9144,REST19991,1,29.72,5.83,23.89
ORD202501007104,ITEM003,MENU19991_1855,REST19991,3,36.94,21.72,89.09
ORD202501016267,ITEM001,MENU07928_8935,REST07928,3,17.54,0,52.62
ORD202501016267,ITEM002,MENU07928_2275,REST07928,3,40.45,0,121.34
ORD202501016267,ITEM003,MENU07928_3897,REST07928,1,43.38,0,43.38
ORD202501013247,ITEM001,MENU06854_7874,REST06854,1,377.09,0,377.09
ORD202501006728,ITEM001,MENU12290_7674,REST12290,2,107.17,0,214.34
ORD202501006728,ITEM002,MENU12290_3924,REST12290,1,83.74,0,83.74
ORD202501019415,ITEM001,MENU11776_9215,REST11776,1,613.15,79.13,534.02
ORD202501006927,ITEM001,MENU00231_2229,REST00231,3,75.96,22.24,205.64
ORD202501006927,ITEM002,MENU00231_7661,REST00231,2,42.49,8.29,76.69
ORD202501006927,ITEM003,MENU00231_6223,REST00231,2,80.26,15.66,144.86
ORD202501015016,ITEM001,MENU01539_4834,REST01539,1,95.93,0,95.93
ORD202501015016,ITEM002,MENU01539_7222,REST01539,1,222.15,0,222.15
ORD202501022102,ITEM001,MENU07247_5030,REST07247,2,34.48,4.21,64.75
ORD202501022102,ITEM002,MENU07247_7430,REST07247,3,30.07,5.5,84.7
ORD202501001379,ITEM001,MENU14897_8654,REST14897,2,60.6,29.73,91.47
ORD202501001379,ITEM002,MENU14897_9776,REST14897,3,48.69,35.83,110.23
ORD202501024302,ITEM001,MENU09159_3362,REST09159,2,32.19,4.42,59.96
ORD202501024302,ITEM002,MENU09159_0533,REST09159,3,35.06,7.22,97.96
ORD202501024302,ITEM003,MENU09159_4855,REST09159,2,21.22,2.91,39.53
ORD202501024302,ITEM004,MENU09159_8301,REST09159,3,40.93,8.43,114.36
ORD202501024302,ITEM005,MENU09159_6868,REST09159,3,49.41,10.17,138.05
ORD202501019727,ITEM001,MENU16271_0153,REST16271,1,126.43,12.68,113.75
ORD202501019727,ITEM002,MENU16271_4634,REST16271,2,64.45,12.93,115.97
ORD202501019727,ITEM003,MENU16271_4811,REST16271,1,117.75,11.81,105.94
ORD202501019727,ITEM004,MENU16271_6222,REST16271,1,137.6,13.8,123.8
ORD202501006514,ITEM001,MENU16867_6284,REST16867,1,91.23,0,91.23
ORD202501006514,ITEM002,MENU16867_5613,REST16867,3,62.5,0,187.5
ORD202501006514,ITEM003,MENU16867_8163,REST16867,3,55.61,0,166.83
ORD202501016604,ITEM001,MENU17632_3036,REST17632,3,99.4,0,298.21
ORD202501005256,ITEM001,MENU12942_2827,REST12942,2,186.44,0,372.87
ORD202501005256,ITEM002,MENU12942_6106,REST12942,2,115.33,0,230.66
ORD202501022206,ITEM001,MENU09430_4079,REST09430,3,109.78,0,329.35
ORD202501022206,ITEM002,MENU09430_2873,REST09430,2,121.23,0,242.46
ORD202501021896,ITEM001,MENU00335_5154,REST00335,3,120.55,79.93,281.72
ORD202501014906,ITEM001,MENU13493_1498,REST13493,1,115.41,8.52,106.89
ORD202501014906,ITEM002,MENU13493_8280,REST13493,3,59.59,13.19,165.58
ORD202501020306,ITEM001,MENU04872_0053,REST04872,3,17.43,0,52.29
ORD202501020306,ITEM002,MENU04872_5995,REST04872,3,10.05,0,30.15
ORD202501020306,ITEM003,MENU04872_9096,REST04872,2,20.32,0,40.64
ORD202501020306,ITEM004,MENU04872_5869,REST04872,3,21.2,0,63.59
ORD202501007524,ITEM001,MENU12934_5502,REST12934,3,110.94,0,332.83
ORD202501009750,ITEM001,MENU08568_8156,REST08568,1,308.91,0,308.91
ORD202501020115,ITEM001,MENU00889_6386,REST00889,1,182.19,25.62,156.57
ORD202501016158,ITEM001,MENU15362_4629,REST15362,3,74.12,50.45,171.9
ORD202501016158,ITEM002,MENU15362_8534,REST15362,2,80.34,36.45,124.23
ORD202501005910,ITEM001,MENU08771_7466,REST08771,1,36.94,5.92,31.02
ORD202501005910,ITEM002,MENU08771_2171,REST08771,1,22.55,3.61,18.94
ORD202501005910,ITEM003,MENU08771_7555,REST08771,3,60.87,29.25,153.36
ORD202501008367,ITEM001,MENU11654_8712,REST11654,2,45.86,0,91.72
ORD202501008367,ITEM002,MENU11654_3167,REST11654,3,52.29,0,156.87
ORD202501008367,ITEM003,MENU11654_5297,REST11654,3,43.55,0,130.65
ORD202501007199,ITEM001,MENU04583_6086,REST04583,1,93.9,0,93.9
ORD202501007199,ITEM002,MENU04583_7809,REST04583,2,129.16,0,258.32
ORD202501020336,ITEM001,MENU11833_4982,REST11833,1,323.97,0,323.97
ORD202501013698,ITEM001,MENU00450_6765,REST00450,2,138.34,0,276.67
ORD202501016554,ITEM001,MENU14710_8471,REST14710,1,236,37.28,198.72
ORD202501007794,ITEM001,MENU01692_0676,REST01692,1,77.39,0,77.39
ORD202501007794,ITEM002,MENU01692_1904,REST01692,1,171.46,0,171.46
ORD202501024839,ITEM001,MENU16513_0543,REST16513,3,63.49,0,190.48
ORD202501024839,ITEM002,MENU16513_5176,REST16513,1,53.15,0,53.15
ORD202501023594,ITEM001,MENU11332_9498,REST11332,3,235.81,51.7,655.72
ORD202501023771,ITEM001,MENU06627_3570,REST06627,3,30.29,18.45,72.42
ORD202501023771,ITEM002,MENU06627_1217,REST06627,2,14.03,5.7,22.36
ORD202501023771,ITEM003,MENU06627_5647,REST06627,2,24.22,9.83,38.61
ORD202501023771,ITEM004,MENU06627_1478,REST06627,1,29.9,6.07,23.83
ORD202501023771,ITEM005,MENU06627_5058,REST06627,2,15.95,6.47,25.43
ORD202501000271,ITEM001,MENU18075_5802,REST18075,2,74.78,15.59,133.97
ORD202501000271,ITEM002,MENU18075_7125,REST18075,2,59.33,12.37,106.29
ORD202501006373,ITEM001,MENU01007_6238,REST01007,2,102.59,0,205.17
ORD202501006373,ITEM002,MENU01007_5398,REST01007,3,62.3,0,186.9
ORD202501021546,ITEM001,MENU06695_5687,REST06695,2,100.37,0,200.74
ORD202501004631,ITEM001,MENU07956_4954,REST07956,1,48.67,0,48.67
ORD202501004631,ITEM002,MENU07956_5903,REST07956,3,81.15,0,243.45
ORD202501010416,ITEM001,MENU11268_1264,REST11268,3,36.2,0,108.6
ORD202501010416,ITEM002,MENU11268_3346,REST11268,1,65.9,0,65.9
ORD202501010416,ITEM003,MENU11268_9333,REST11268,2,38.19,0,76.38
ORD202501010416,ITEM004,MENU11268_2195,REST11268,1,32.94,0,32.94
ORD202501007361,ITEM001,MENU13844_1088,REST13844,1,606.32,0,606.32
ORD202501011868,ITEM001,MENU15234_5971,REST15234,3,36.55,0,109.65
ORD202501011868,ITEM002,MENU15234_2856,REST15234,3,92.03,0,276.09
ORD202501017925,ITEM001,MENU01560_6104,REST01560,2,61.53,0,123.06
ORD202501017925,ITEM002,MENU01560_5379,REST01560,3,75.74,0,227.21
ORD202501012457,ITEM001,MENU11763_3877,REST11763,3,102.73,66.31,241.88
ORD202501001414,ITEM001,MENU10748_3016,REST10748,3,219.12,136.33,521.03
ORD202501023074,ITEM001,MENU05678_5994,REST05678,3,77.71,28.66,204.48
ORD202501023074,ITEM002,MENU05678_8705,REST05678,3,47.05,17.36,123.79
ORD202501013486,ITEM001,MENU17930_6361,REST17930,1,36.8,5.29,31.51
ORD202501013486,ITEM002,MENU17930_3492,REST17930,3,37.45,16.14,96.22
ORD202501013486,ITEM003,MENU17930_0105,REST17930,3,24.6,10.6,63.2
ORD202501023737,ITEM001,MENU04344_7398,REST04344,1,63.27,0,63.27
ORD202501023737,ITEM002,MENU04344_1004,REST04344,3,106.8,0,320.39
ORD202501001626,ITEM001,MENU02366_9619,REST02366,1,605.99,0,605.99
ORD202501005414,ITEM001,MENU00306_8648,REST00306,2,126.73,19.72,233.74
ORD202501005414,ITEM002,MENU00306_7654,REST00306,2,49.26,7.66,90.86
ORD202501006329,ITEM001,MENU05136_2164,REST05136,2,71.38,0,142.76
ORD202501006329,ITEM002,MENU05136_6794,REST05136,2,73.15,0,146.29
ORD202501012943,ITEM001,MENU09409_9475,REST09409,3,99.1,67.82,229.47
ORD202501012127,ITEM001,MENU00981_3357,REST00981,2,34.95,5.79,64.11
ORD202501012127,ITEM002,MENU00981_0631,REST00981,3,26.05,6.47,71.67
ORD202501012127,ITEM003,MENU00981_1701,REST00981,1,17.95,1.49,16.46
ORD202501016456,ITEM001,MENU09307_5426,REST09307,3,121.77,0,365.3
ORD202501021298,ITEM001,MENU19246_1257,REST19246,1,36.59,3.34,33.25
ORD202501021298,ITEM002,MENU19246_3883,REST19246,2,71.88,13.13,130.64
ORD202501021298,ITEM003,MENU19246_3287,REST19246,1,62.63,5.72,56.91
ORD202501024184,ITEM001,MENU06586_0995,REST06586,3,63.29,0,189.86
ORD202501024184,ITEM002,MENU06586_2972,REST06586,1,100.82,0,100.82
ORD202501019451,ITEM001,MENU13688_8239,REST13688,2,131.25,0,262.5
ORD202501019451,ITEM002,MENU13688_9845,REST13688,2,160.19,0,320.38
ORD202501012312,ITEM001,MENU16777_0078,REST16777,3,33.83,8.8,92.69
ORD202501012312,ITEM002,MENU16777_7774,REST16777,3,41.75,10.87,114.37
ORD202501014956,ITEM001,MENU01874_0126,REST01874,1,104,14.08,89.92
ORD202501014956,ITEM002,MENU01874_4083,REST01874,2,63.02,17.06,108.99
ORD202501014956,ITEM003,MENU01874_3442,REST01874,1,68.91,9.33,59.58
ORD202501015806,ITEM001,MENU02068_4645,REST02068,1,91.48,0,91.48
ORD202501015806,ITEM002,MENU02068_3444,REST02068,3,162.1,0,486.3
ORD202501014880,ITEM001,MENU05404_9914,REST05404,1,46.58,10.77,35.81
ORD202501014880,ITEM002,MENU05404_5889,REST05404,3,80.67,55.97,186.05
ORD202501019273,ITEM001,MENU03567_3503,REST03567,1,68.92,0,68.92
